date,IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD,holders,liquidity,address,path
2021/05/28,TAP,483516.4253083988,58.0,,,,,,
2021/05/28,ACT,3291.0,40.0,,,,,,
2021/05/28,SEED,148.187475,37.0,,,,,,
2021/05/28,SSX,41440.17138686132,35.0,,,,,,
2021/05/28,HGC,32000.0,4.0,,,,,,
2021/05/28,SPORTS,3416929.0,4.0,,,,,,
2021/05/29,IWIN,292044.9900999963,7253.0,,,,,,
2021/05/29,BALN,516055.5165761081,4660.0,,,,,,
2021/05/29,sICX,7229082.956655916,3038.0,,,,,,
2021/05/29,bnUSD,3308730.538598468,2912.0,,,,,,
2021/05/29,IAM,19363.630577414955,1934.0,,,,,,
2021/05/29,METX,377503.1931833495,859.0,,,,,,
2021/05/29,PGT,3000.006599771579,730.0,,,,,,
2021/05/29,UP,7.767340028745402,155.0,,,,,,
2021/05/29,TAP,948610.5802070614,76.0,,,,,,
2021/05/29,LDX,3675.0,46.0,,,,,,
2021/05/29,SEED,67.87512100000002,39.0,,,,,,
2021/05/29,ACT,3104.0,36.0,,,,,,
2021/05/29,SSX,13317.6,23.0,,,,,,
2021/05/29,HGC,9500.0,4.0,,,,,,
2021/05/29,SPORTS,999999.0,1.0,,,,,,
2021/05/29,uMETX,78.71328532197901,1.0,,,,,,
2021/05/29,uTAP,36.24531826791949,1.0,,,,,,
2021/05/30,IWIN,354954.9612000314,7483.0,,,,,,
2021/05/30,BALN,683215.4431581441,4880.0,,,,,,
2021/05/30,sICX,20168130.989730183,3004.0,,,,,,
2021/05/30,bnUSD,3351791.8293376844,2769.0,,,,,,
2021/05/30,IAM,19397.04688062404,1937.0,,,,,,
2021/05/30,METX,433818.3605646047,856.0,,,,,,
2021/05/30,PGT,3000.739853187737,720.0,,,,,,
2021/05/30,UP,10.45817165053377,204.0,,,,,,
2021/05/30,ACT,4736.0,85.0,,,,,,
2021/05/30,LDX,34210.5,76.0,,,,,,
2021/05/30,TAP,1158210.6650881076,76.0,,,,,,
2021/05/30,SEED,67.24910100000001,54.0,,,,,,
2021/05/30,SSX,14265.330083706924,20.0,,,,,,
2021/05/30,BALW,200.0,15.0,,,,,,
2021/05/30,HGC,18000.0,3.0,,,,,,
2021/05/31,BALN,537913.5322644232,9246.0,,,,,,
2021/05/31,sICX,6006146.56680993,3787.0,,,,,,
2021/05/31,LDX,465200.0,3661.0,,,,,,
2021/05/31,bnUSD,2997401.8113241605,3262.0,,,,,,
2021/05/31,IAM,19370.31959031503,1669.0,,,,,,
2021/05/31,METX,315913.90999339503,861.0,,,,,,
2021/05/31,PGT,3000.0019861208657,713.0,,,,,,
2021/05/31,UP,141.558830790531,268.0,,,,,,
2021/05/31,TAP,2096272.8557746,87.0,,,,,,
2021/05/31,SEED,4235.123773999998,70.0,,,,,,
2021/05/31,ACT,3041.0,34.0,,,,,,
2021/05/31,SSX,11337.0,20.0,,,,,,
2021/05/31,IWIN,2.2438,2.0,,,,,,
2021/06/01,BALN,507796.7079363804,5625.0,,,,,,
2021/06/01,sICX,5970531.37610992,3377.0,,,,,,
2021/06/01,bnUSD,3178458.6887569423,2812.0,,,,,,
2021/06/01,METX,291202.35077663657,865.0,,,,,,
2021/06/01,IAM,10126.898783806291,281.0,,,,,,
2021/06/01,UP,15.971730049332638,245.0,,,,,,
2021/06/01,LDX,45325.0,152.0,,,,,,
2021/06/01,TAP,1454207.0227540445,95.0,,,,,,
2021/06/01,ACT,4830.0,88.0,,,,,,
2021/06/01,SEED,50.219145,61.0,,,,,,
2021/06/01,SSX,25795.71622606653,21.0,,,,,,
2021/06/01,HGC,44000.0,7.0,,,,,,
2021/06/01,SPORTS,3237377.0,4.0,,,,,,
2021/06/01,PGT,44.14044142354714,1.0,,,,,,
2021/06/01,uTAP,55.758634929185845,1.0,,,,,,
2021/06/02,BALN,594480.0497520816,5718.0,,,,,,
2021/06/02,sICX,6359338.734262656,3636.0,,,,,,
2021/06/02,bnUSD,3769748.386032909,3554.0,,,,,,
2021/06/02,IWIN,128459.74350000457,2694.0,,,,,,
2021/06/02,IAM,28148.454458097163,1949.0,,,,,,
2021/06/02,METX,459172.9595270771,859.0,,,,,,
2021/06/02,PGT,3000.000000000001,696.0,,,,,,
2021/06/02,UP,3.716432395015048,143.0,,,,,,
2021/06/02,LDX,117453.0,116.0,,,,,,
2021/06/02,TAP,406531.22277152113,65.0,,,,,,
2021/06/02,SEED,28.153442,37.0,,,,,,
2021/06/02,ACT,2018.0,17.0,,,,,,
2021/06/02,SSX,10302.5,16.0,,,,,,
2021/06/02,HGC,40000.0,8.0,,,,,,
2021/06/02,SPORTS,1500000.0,1.0,,,,,,
2021/06/02,uMETX,1307.4362617939305,1.0,,,,,,
2021/06/02,uTAP,517.31744119274,1.0,,,,,,
2021/06/03,BALN,545782.0639503176,5119.0,,,,,,
2021/06/03,sICX,7339507.152653601,3365.0,,,,,,
2021/06/03,bnUSD,3563734.345366243,3341.0,,,,,,
2021/06/03,IAM,22073.54637096248,1944.0,,,,,,
2021/06/03,METX,296944.98916495225,852.0,,,,,,
2021/06/03,PGT,3022.012073820334,684.0,,,,,,
2021/06/03,UP,35.24817043455528,131.0,,,,,,
2021/06/03,TAP,353439.9459403766,52.0,,,,,,
2021/06/03,SEED,5577.2231280000005,37.0,,,,,,
2021/06/03,LDX,18870.0,37.0,,,,,,
2021/06/03,ACT,3238.0,33.0,,,,,,
2021/06/03,SSX,27660.6,26.0,,,,,,
2021/06/03,HGC,67000.0,8.0,,,,,,
2021/06/03,IETH,0.0170454469838505,3.0,,,,,,
2021/06/03,uETH,0.2849422041446288,1.0,,,,,,
2021/06/03,uSEED,0.0001025133762811,1.0,,,,,,
2021/06/03,uUP,26.796682671219568,1.0,,,,,,
2021/06/04,BALN,499534.5924313508,4788.0,,,,,,
2021/06/04,sICX,5178534.266974062,2997.0,,,,,,
2021/06/04,IWIN,116502.83009999846,2527.0,,,,,,
2021/06/04,bnUSD,2561771.754885576,2466.0,,,,,,
2021/06/04,IAM,19354.8375967742,1947.0,,,,,,
2021/06/04,METX,251385.3710922064,849.0,,,,,,
2021/06/04,PGT,3013.7662444571524,673.0,,,,,,
2021/06/04,UP,4.587604200940338,114.0,,,,,,
2021/06/04,TAP,570614.2964132918,53.0,,,,,,
2021/06/04,ACT,3542.0,39.0,,,,,,
2021/06/04,SEED,118.433282,28.0,,,,,,
2021/06/04,SSX,216806.83641706,25.0,,,,,,
2021/06/04,LDX,450.0,7.0,,,,,,
2021/06/04,HGC,14250.0,5.0,,,,,,
2021/06/04,SPORTS,809757.0,2.0,,,,,,
2021/06/05,BALN,358210.97070494835,3832.0,,,,,,
2021/06/05,sICX,5761393.433617761,2270.0,,,,,,
2021/06/05,IAM,39723.07454415474,1949.0,,,,,,
2021/06/05,bnUSD,1822562.9642947032,1919.0,,,,,,
2021/06/05,METX,371327.5789096278,857.0,,,,,,
2021/06/05,PGT,3000.000000000001,664.0,,,,,,
2021/06/05,UP,3.1691752797856823,130.0,,,,,,
2021/06/05,LDX,18409.0,59.0,,,,,,
2021/06/05,ACT,3603.0,56.0,,,,,,
2021/06/05,TAP,438561.7916628957,54.0,,,,,,
2021/06/05,SEED,463.618761,36.0,,,,,,
2021/06/05,SSX,22502.5,19.0,,,,,,
2021/06/05,HGC,11000.0,2.0,,,,,,
2021/06/05,SPORTS,2016655.0,1.0,,,,,,
2021/06/06,BALN,651095.0784419843,4636.0,,,,,,
2021/06/06,sICX,2372875.891806734,2490.0,,,,,,
2021/06/06,IAM,21000.838312903223,1950.0,,,,,,
2021/06/06,bnUSD,1748271.559583359,1924.0,,,,,,
2021/06/06,METX,267012.77145584795,850.0,,,,,,
2021/06/06,PGT,3000.0,654.0,,,,,,
2021/06/06,UP,6.085436652013233,154.0,,,,,,
2021/06/06,ACT,4864.0,54.0,,,,,,
2021/06/06,TAP,677741.7534432466,53.0,,,,,,
2021/06/06,SEED,20.808994,39.0,,,,,,
2021/06/06,SSX,24982.1,25.0,,,,,,
2021/06/06,LDX,9550.0,22.0,,,,,,
2021/06/06,HGC,16500.0,4.0,,,,,,
2021/06/07,BALN,637907.6497977764,8941.0,,,,,,
2021/06/07,sICX,6924879.601464194,3558.0,,,,,,
2021/06/07,LDX,426597.328125,3477.0,,,,,,
2021/06/07,bnUSD,2679929.279824182,2691.0,,,,,,
2021/06/07,IAM,20060.526609650093,1955.0,,,,,,
2021/06/07,METX,570895.3665802436,860.0,,,,,,
2021/06/07,PGT,3043.743959162085,646.0,,,,,,
2021/06/07,UP,7.6729179568698,204.0,,,,,,
2021/06/07,ACT,4269.0,74.0,,,,,,
2021/06/07,TAP,697267.5227190118,61.0,,,,,,
2021/06/07,SEED,28.761076,52.0,,,,,,
2021/06/07,SSX,6940.0,19.0,,,,,,
2021/06/07,HGC,1250.0,3.0,,,,,,
2021/06/07,uUP,0.9708192189087536,2.0,,,,,,
2021/06/07,ICXIOU,10500000.0,1.0,,,,,,
2021/06/07,SPORTS,27400000.0,1.0,,,,,,
2021/06/08,BALN,933329.1911377396,5652.0,,,,,,
2021/06/08,sICX,7142258.565731075,3973.0,,,,,,
2021/06/08,bnUSD,4942812.843647409,3662.0,,,,,,
2021/06/08,IWIN,132258.06430000364,3107.0,,,,,,
2021/06/08,IAM,31631.634835364195,1968.0,,,,,,
2021/06/08,METX,294284.02877752413,840.0,,,,,,
2021/06/08,PGT,3000.0,638.0,,,,,,
2021/06/08,UP,11.799698190165184,186.0,,,,,,
2021/06/08,ACT,4688.1,116.0,,,,,,
2021/06/08,TAP,1078209.801318296,72.0,,,,,,
2021/06/08,SEED,570.1250259999998,49.0,,,,,,
2021/06/08,LDX,8225.0,25.0,,,,,,
2021/06/08,ICXIOU,18849.256090210005,18.0,,,,,,
2021/06/08,SSX,25229.637524152346,17.0,,,,,,
2021/06/08,HGC,4000.0,3.0,,,,,,
2021/06/09,IWIN,255981.66179997483,5322.0,,,,,,
2021/06/09,BALN,556870.4754975546,4562.0,,,,,,
2021/06/09,sICX,6647700.074595046,2735.0,,,,,,
2021/06/09,bnUSD,2184973.245144437,2296.0,,,,,,
2021/06/09,IAM,32211.07155798637,1958.0,,,,,,
2021/06/09,METX,620191.2678783458,843.0,,,,,,
2021/06/09,PGT,3002.5499292754785,635.0,,,,,,
2021/06/09,UP,7.169279551199838,164.0,,,,,,
2021/06/09,ICXIOU,232310.6003004301,116.0,,,,,,
2021/06/09,TAP,680279.3305793247,57.0,,,,,,
2021/06/09,SEED,247.5577220000001,41.0,,,,,,
2021/06/09,LDX,29626.0,38.0,,,,,,
2021/06/09,ACT,2431.0,26.0,,,,,,
2021/06/09,SSX,21017.39519034612,17.0,,,,,,
2021/06/09,HGC,7000.0,4.0,,,,,,
2021/06/09,SPORTS,2.72,2.0,,,,,,
2021/06/09,uMETX,4747.43701782558,1.0,,,,,,
2021/06/10,BALN,743511.6385933445,4389.0,,,,,,
2021/06/10,IWIN,246710.2539999899,4071.0,,,,,,
2021/06/10,sICX,6486749.506049728,2707.0,,,,,,
2021/06/10,IAM,20904.777167548054,1957.0,,,,,,
2021/06/10,bnUSD,2242754.545150433,1899.0,,,,,,
2021/06/10,METX,273412.54820225755,837.0,,,,,,
2021/06/10,PGT,3045.276890486797,627.0,,,,,,
2021/06/10,UP,6.088727764503844,154.0,,,,,,
2021/06/10,TAP,643348.8939007476,54.0,,,,,,
2021/06/10,ACT,3487.0,50.0,,,,,,
2021/06/10,SEED,146.264746,39.0,,,,,,
2021/06/10,ICXIOU,57456.08056242,34.0,,,,,,
2021/06/10,LDX,4307.0,29.0,,,,,,
2021/06/10,HGC,17250.0,6.0,,,,,,
2021/06/10,uUP,4.6762007051296e-05,1.0,,,,,,
2021/06/11,BALN,593569.1995652938,4186.0,,,,,,
2021/06/11,sICX,7746775.160434978,2617.0,,,,,,
2021/06/11,bnUSD,3114607.8935960005,2156.0,,,,,,
2021/06/11,IAM,45936.61182902296,1954.0,,,,,,
2021/06/11,METX,380040.7338392693,835.0,,,,,,
2021/06/11,PGT,2999.999999999998,617.0,,,,,,
2021/06/11,UP,9.399045456746606,138.0,,,,,,
2021/06/11,ACT,3517.0,70.0,,,,,,
2021/06/11,TAP,824036.0916817714,58.0,,,,,,
2021/06/11,LDX,6491.0,49.0,,,,,,
2021/06/11,SEED,61198.76007200002,41.0,,,,,,
2021/06/11,ICXIOU,52640.05856197999,23.0,,,,,,
2021/06/11,SPORTS,3883271.0,4.0,,,,,,
2021/06/11,EPX,0.5720000000000001,2.0,,,,,,
2021/06/11,HGC,11000.0,1.0,,,,,,
2021/06/11,IETH,0.0022754307228025,1.0,,,,,,
2021/06/12,BALN,450378.6098301319,3510.0,,,,,,
2021/06/12,sICX,4754382.945766828,2370.0,,,,,,
2021/06/12,bnUSD,2462888.8716769083,1975.0,,,,,,
2021/06/12,IAM,19356.408551612123,1952.0,,,,,,
2021/06/12,METX,265913.8748207504,833.0,,,,,,
2021/06/12,PGT,3030.254963876468,618.0,,,,,,
2021/06/12,UP,6.772406271685606,136.0,,,,,,
2021/06/12,TAP,665874.9156984822,66.0,,,,,,
2021/06/12,SEED,63.30162099999999,36.0,,,,,,
2021/06/12,ACT,3407.0,33.0,,,,,,
2021/06/12,ICXIOU,41901.88006060001,20.0,,,,,,
2021/06/12,LDX,1851.0,15.0,,,,,,
2021/06/12,EPX,1.0074999999999998,9.0,,,,,,
2021/06/12,HGC,166000.0,7.0,,,,,,
2021/06/12,SPORTS,1000000.0,2.0,,,,,,
2021/06/13,BALN,488970.9258503329,4099.0,,,,,,
2021/06/13,sICX,6517791.100550074,2266.0,,,,,,
2021/06/13,IWIN,82068.88660000359,2192.0,,,,,,
2021/06/13,IAM,19354.954383870903,1958.0,,,,,,
2021/06/13,bnUSD,1023531.796022521,1632.0,,,,,,
2021/06/13,METX,275860.3708063993,829.0,,,,,,
2021/06/13,PGT,3000.000000000001,615.0,,,,,,
2021/06/13,UP,9.685513587614505,156.0,,,,,,
2021/06/13,TAP,1340770.864412852,61.0,,,,,,
2021/06/13,ACT,4600.0,41.0,,,,,,
2021/06/13,SEED,1037.1258720000003,39.0,,,,,,
2021/06/13,LDX,3050.0,26.0,,,,,,
2021/06/13,EPX,178.00900038999995,23.0,,,,,,
2021/06/13,ICXIOU,5426.78302,5.0,,,,,,
2021/06/13,HGC,16750.0,5.0,,,,,,
2021/06/13,uMETX,4.894146356399238,1.0,,,,,,
2021/06/13,uTAP,2248.583134405426,1.0,,,,,,
2021/06/13,uUP,1.3866656007435465,1.0,,,,,,
2021/06/14,BALN,486448.7341088786,7859.0,,,,,,
2021/06/14,LDX,423320.0,3376.0,,,,,,
2021/06/14,sICX,3357212.3509371565,2592.0,,,,,,
2021/06/14,bnUSD,1613745.2152892102,2067.0,,,,,,
2021/06/14,IAM,20747.458396680875,1959.0,,,,,,
2021/06/14,METX,406604.136032965,833.0,,,,,,
2021/06/14,PGT,3030.850935490038,614.0,,,,,,
2021/06/14,UP,53.50938165928533,156.0,,,,,,
2021/06/14,TAP,396986.7543728021,52.0,,,,,,
2021/06/14,EPX,543.0685000000002,49.0,,,,,,
2021/06/14,SEED,6785.1966550000025,44.0,,,,,,
2021/06/14,ACT,2650.0,22.0,,,,,,
2021/06/14,ICXIOU,29118.492193489998,22.0,,,,,,
2021/06/14,uSEED,0.0008141937888858,5.0,,,,,,
2021/06/14,SPORTS,800000.0,2.0,,,,,,
2021/06/14,HGC,16000.0,2.0,,,,,,
2021/06/14,uMETX,259.0415534765004,1.0,,,,,,
2021/06/15,BALN,585228.1887068542,5191.0,,,,,,
2021/06/15,sICX,5665596.834983685,2880.0,,,,,,
2021/06/15,bnUSD,2851920.273184936,2731.0,,,,,,
2021/06/15,IWIN,149842.63070000696,2384.0,,,,,,
2021/06/15,METX,385157.7725359922,832.0,,,,,,
2021/06/15,PGT,3000.000076833606,610.0,,,,,,
2021/06/15,UP,7.767759098698195,138.0,,,,,,
2021/06/15,EPX,525.7804499999999,78.0,,,,,,
2021/06/15,TAP,787816.6404710109,57.0,,,,,,
2021/06/15,SEED,5776.191932,41.0,,,,,,
2021/06/15,LDX,2850.0,29.0,,,,,,
2021/06/15,ACT,2742.0,27.0,,,,,,
2021/06/15,ICXIOU,20878.90863182,16.0,,,,,,
2021/06/15,HGC,106000.0,4.0,,,,,,
2021/06/15,uSEED,0.0005204063317075,2.0,,,,,,
2021/06/16,BALN,444634.17185381416,4110.0,,,,,,
2021/06/16,sICX,3554564.3103734786,2305.0,,,,,,
2021/06/16,IAM,8070.908501599102,1955.0,,,,,,
2021/06/16,IWIN,117613.85350000192,1731.0,,,,,,
2021/06/16,bnUSD,1779286.4709977554,1669.0,,,,,,
2021/06/16,METX,397204.10076292057,832.0,,,,,,
2021/06/16,PGT,2999.999999999998,604.0,,,,,,
2021/06/16,ACT,4467.0,242.0,,,,,,
2021/06/16,UP,22.89690679468398,211.0,,,,,,
2021/06/16,TAP,3256645.2079462325,75.0,,,,,,
2021/06/16,SEED,859.3070509999997,54.0,,,,,,
2021/06/16,EPX,223.977,44.0,,,,,,
2021/06/16,ICXIOU,30995.88103639,13.0,,,,,,
2021/06/16,LDX,1350.0,6.0,,,,,,
2021/06/16,HGC,10500.0,4.0,,,,,,
2021/06/16,SPORTS,1391552.0,3.0,,,,,,
2021/06/16,uTAP,5746.529314830656,3.0,,,,,,
2021/06/16,uMETX,409.7496256795936,2.0,,,,,,
2021/06/17,BALN,535529.3791214629,4110.0,,,,,,
2021/06/17,IWIN,160056.71549999516,3271.0,,,,,,
2021/06/17,sICX,3827416.342674317,2320.0,,,,,,
2021/06/17,bnUSD,2125901.0635676933,2027.0,,,,,,
2021/06/17,IAM,16137.889825805114,1957.0,,,,,,
2021/06/17,METX,358129.2891219852,830.0,,,,,,
2021/06/17,PGT,2999.9999999999995,602.0,,,,,,
2021/06/17,UP,18.45294300822418,209.0,,,,,,
2021/06/17,TAP,3264728.100777549,81.0,,,,,,
2021/06/17,SEED,141.33806700000002,53.0,,,,,,
2021/06/17,EPX,269.4770000000001,41.0,,,,,,
2021/06/17,ACT,3363.0,38.0,,,,,,
2021/06/17,ICXIOU,9058.81915,18.0,,,,,,
2021/06/17,LDX,2000.0,10.0,,,,,,
2021/06/17,HGC,16750.0,5.0,,,,,,
2021/06/18,BALN,414476.632478774,3553.0,,,,,,
2021/06/18,sICX,3290892.196364434,2048.0,,,,,,
2021/06/18,IAM,8064.515898387099,1958.0,,,,,,
2021/06/18,bnUSD,2132112.912958382,1626.0,,,,,,
2021/06/18,METX,313514.8039190989,831.0,,,,,,
2021/06/18,PGT,2999.9999999999995,595.0,,,,,,
2021/06/18,UP,16.751144257539394,335.0,,,,,,
2021/06/18,TAP,1803788.5052298403,115.0,,,,,,
2021/06/18,SEED,75.507141,86.0,,,,,,
2021/06/18,EPX,2936.7520000000013,42.0,,,,,,
2021/06/18,ACT,3218.0,40.0,,,,,,
2021/06/18,LDX,20761.0,11.0,,,,,,
2021/06/18,ICXIOU,1055.70171899,8.0,,,,,,
2021/06/19,IWIN,149698.3661999953,5294.0,,,,,,
2021/06/19,BALN,409366.4142752625,3188.0,,,,,,
2021/06/19,IAM,9211.756677533927,1953.0,,,,,,
2021/06/19,sICX,2537352.161381674,1836.0,,,,,,
2021/06/19,bnUSD,1190081.5000794348,1189.0,,,,,,
2021/06/19,METX,254017.9482846336,827.0,,,,,,
2021/06/19,PGT,3000.000000000001,591.0,,,,,,
2021/06/19,UP,2.565683169880032,126.0,,,,,,
2021/06/19,EPX,19803.3755,108.0,,,,,,
2021/06/19,TAP,490264.8301387247,65.0,,,,,,
2021/06/19,ACT,2802.0,43.0,,,,,,
2021/06/19,SEED,16.090785,32.0,,,,,,
2021/06/19,LDX,1514.0,18.0,,,,,,
2021/06/19,HGC,94000.0,7.0,,,,,,
2021/06/19,ICXIOU,1065.57111999,3.0,,,,,,
2021/06/19,CODA,2051.490873728016,1.0,,,,,,
2021/06/20,IWIN,406101.1996000248,7536.0,,,,,,
2021/06/20,BALN,703467.3579618181,3907.0,,,,,,
2021/06/20,sICX,11802693.850382434,2390.0,,,,,,
2021/06/20,IAM,13497.516019354847,1952.0,,,,,,
2021/06/20,bnUSD,2184394.5966638317,1754.0,,,,,,
2021/06/20,METX,258759.07231676695,822.0,,,,,,
2021/06/20,PGT,3000.0,589.0,,,,,,
2021/06/20,UP,6.678926009445209,123.0,,,,,,
2021/06/20,TAP,632092.5841030878,63.0,,,,,,
2021/06/20,ACT,3644.0,39.0,,,,,,
2021/06/20,EPX,5944.249999999998,37.0,,,,,,
2021/06/20,SEED,444.116505,34.0,,,,,,
2021/06/20,LDX,352050.0,9.0,,,,,,
2021/06/20,ICXIOU,21.2,3.0,,,,,,
2021/06/20,HGC,4750.0,2.0,,,,,,
2021/06/20,uMETX,127.88462200183,1.0,,,,,,
2021/06/20,uSEED,1.383567234407e-05,1.0,,,,,,
2021/06/20,uTAP,126.82483579405792,1.0,,,,,,
2021/06/20,uUP,2.684140780137461,1.0,,,,,,
2021/06/21,BALN,678905.4609397842,8376.0,,,,,,
2021/06/21,sICX,5514182.357017389,4534.0,,,,,,
2021/06/21,bnUSD,3332031.266082909,3728.0,,,,,,
2021/06/21,LDX,799722.6673667069,3402.0,,,,,,
2021/06/21,IAM,8431.718785140612,1964.0,,,,,,
2021/06/21,PGT,3108.6066290804383,587.0,,,,,,
2021/06/21,UP,1.7316625765565083,115.0,,,,,,
2021/06/21,ACT,4354.0,102.0,,,,,,
2021/06/21,TAP,372119.2135693299,51.0,,,,,,
2021/06/21,EPX,1353.0400000000009,48.0,,,,,,
2021/06/21,SEED,12.925996,30.0,,,,,,
2021/06/21,ICXIOU,15203.03782,18.0,,,,,,
2021/06/21,METX,183651.2857052504,12.0,,,,,,
2021/06/21,HGC,500.0,2.0,,,,,,
2021/06/22,sICX,17715517.803743076,5866.0,,,,,,
2021/06/22,BALN,1195864.0701307773,5405.0,,,,,,
2021/06/22,bnUSD,8877817.172012597,5247.0,,,,,,
2021/06/22,IAM,8159.245354658633,1956.0,,,,,,
2021/06/22,IWIN,73580.63490000034,1739.0,,,,,,
2021/06/22,METX,253233.97095424475,583.0,,,,,,
2021/06/22,PGT,3000.0000000000005,583.0,,,,,,
2021/06/22,UP,11.439159411029772,198.0,,,,,,
2021/06/22,ACT,4242.0,143.0,,,,,,
2021/06/22,TAP,1418354.6363794515,87.0,,,,,,
2021/06/22,SEED,52.040279000000005,50.0,,,,,,
2021/06/22,EPX,11349.199999999995,30.0,,,,,,
2021/06/22,LDX,5900.0,24.0,,,,,,
2021/06/22,SPORTS,9.5,6.0,,,,,,
2021/06/22,ICXIOU,3002.4514,5.0,,,,,,
2021/06/22,HGC,6500.0,3.0,,,,,,
2021/06/23,BALN,648052.1781134,3902.0,,,,,,
2021/06/23,sICX,5331561.1742663495,2386.0,,,,,,
2021/06/23,IAM,8064.516237096773,1952.0,,,,,,
2021/06/23,bnUSD,1968194.6041886264,1908.0,,,,,,
2021/06/23,IWIN,996.6672000000189,1431.0,,,,,,
2021/06/23,METX,375616.5252861877,830.0,,,,,,
2021/06/23,PGT,3000.0000000000005,579.0,,,,,,
2021/06/23,UP,18.350380406696164,236.0,,,,,,
2021/06/23,ACT,4399.0,92.0,,,,,,
2021/06/23,TAP,1731409.4098131738,89.0,,,,,,
2021/06/23,SEED,297.94502299999994,60.0,,,,,,
2021/06/23,EPX,529.0999999999999,18.0,,,,,,
2021/06/23,ICXIOU,11635.0145596,6.0,,,,,,
2021/06/23,LDX,250.0,3.0,,,,,,
2021/06/23,uMETX,23.350069899026483,2.0,,,,,,
2021/06/23,uUP,2.6865059493818837,2.0,,,,,,
2021/06/23,uTAP,127.04001642547172,1.0,,,,,,
2021/06/24,BALN,558133.8684494514,3511.0,,,,,,
2021/06/24,IAM,8091.688874095728,1955.0,,,,,,
2021/06/24,sICX,2684733.858708499,1914.0,,,,,,
2021/06/24,bnUSD,1243553.8211101042,1363.0,,,,,,
2021/06/24,IWIN,38460.74219999979,970.0,,,,,,
2021/06/24,PGT,3000.0,576.0,,,,,,
2021/06/24,METX,252244.07336424355,376.0,,,,,,
2021/06/24,UP,22.18340921930396,147.0,,,,,,
2021/06/24,ACT,3456.0,144.0,,,,,,
2021/06/24,TAP,871249.0704439203,62.0,,,,,,
2021/06/24,SEED,34.205207,37.0,,,,,,
2021/06/24,HGC,91500.0,9.0,,,,,,
2021/06/24,SPORTS,33058322.0,5.0,,,,,,
2021/06/24,EPX,14.573,5.0,,,,,,
2021/06/24,ICXIOU,1888.29319,4.0,,,,,,
2021/06/24,LDX,150.0,4.0,,,,,,
2021/06/24,IETH,0.0313276481413485,1.0,,,,,,
2021/06/25,BALN,604429.1354722285,3334.0,,,,,,
2021/06/25,sICX,2718621.5691294097,2153.0,,,,,,
2021/06/25,IAM,8064.515938709685,1959.0,,,,,,
2021/06/25,bnUSD,1551303.6129709615,1739.0,,,,,,
2021/06/25,METX,375400.56692239706,830.0,,,,,,
2021/06/25,PGT,3000.843807986447,569.0,,,,,,
2021/06/25,UP,6.99316245847384,149.0,,,,,,
2021/06/25,TAP,761427.3810985214,77.0,,,,,,
2021/06/25,ACT,4107.0,48.0,,,,,,
2021/06/25,SEED,138.88621400000002,41.0,,,,,,
2021/06/25,EPX,18.200000000000003,8.0,,,,,,
2021/06/25,ICXIOU,4127.725697999999,7.0,,,,,,
2021/06/25,SPORTS,3700000.0,6.0,,,,,,
2021/06/25,HGC,34500.0,5.0,,,,,,
2021/06/25,LDX,500.0,5.0,,,,,,
2021/06/26,BALN,712674.1819195657,3167.0,,,,,,
2021/06/26,IWIN,97531.01749999778,2280.0,,,,,,
2021/06/26,sICX,4567712.371788643,2004.0,,,,,,
2021/06/26,IAM,8079.942995105752,1959.0,,,,,,
2021/06/26,bnUSD,1665388.0748032923,1653.0,,,,,,
2021/06/26,METX,268846.02894005185,824.0,,,,,,
2021/06/26,PGT,3000.0000000000014,565.0,,,,,,
2021/06/26,UP,10.659197231857238,136.0,,,,,,
2021/06/26,ACT,3655.0,66.0,,,,,,
2021/06/26,TAP,1114421.2952102106,58.0,,,,,,
2021/06/26,SEED,478.02455,35.0,,,,,,
2021/06/26,LDX,3000.0,14.0,,,,,,
2021/06/26,HGC,22800.0,5.0,,,,,,
2021/06/26,ICXIOU,442.5057836000001,3.0,,,,,,
2021/06/26,uMETX,128.0968439587918,2.0,,,,,,
2021/06/26,EPX,1.3,1.0,,,,,,
2021/06/26,uSEED,1.3834288776836e-05,1.0,,,,,,
2021/06/26,uTAP,0.0127040016425427,1.0,,,,,,
2021/06/27,IWIN,336564.41870000947,12852.0,,,,,,
2021/06/27,BALN,568128.7065254893,3809.0,,,,,,
2021/06/27,sICX,13185255.653144918,2002.0,,,,,,
2021/06/27,IAM,13300.780237096773,1962.0,,,,,,
2021/06/27,bnUSD,886608.2103037136,1383.0,,,,,,
2021/06/27,METX,795871.2952447145,828.0,,,,,,
2021/06/27,PGT,3000.0000000000023,561.0,,,,,,
2021/06/27,UP,56.65174438539485,212.0,,,,,,
2021/06/27,TAP,5009461.837249944,75.0,,,,,,
2021/06/27,LDX,4813.0,54.0,,,,,,
2021/06/27,SEED,186.419169,53.0,,,,,,
2021/06/27,ACT,3863.0,49.0,,,,,,
2021/06/27,EPX,11.7,5.0,,,,,,
2021/06/27,HGC,23500.0,4.0,,,,,,
2021/06/27,uMETX,14828.78340650872,3.0,,,,,,
2021/06/27,SPORTS,1974903.4,1.0,,,,,,
2021/06/27,uTAP,184.3497907677691,1.0,,,,,,
2021/06/27,uUP,0.0007065599647035,1.0,,,,,,
2021/06/28,BALN,559713.8787495081,7377.0,,,,,,
2021/06/28,LDX,2258979.578125,3418.0,,,,,,
