date,group,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx)
2021-08-02,CPS_TREASURY,2,0.004302,4,0
2021-08-02,Challenge,14,0.79854925,37,19
2021-08-02,Craft,102,0.9759894999999998,102,58
2021-08-02,CryptoDuel,13,0.35225,7,8
2021-08-02,EPX,4,0.0149475,1,0
2021-08-02,Home Ground Pay,2,0.003859,2,0
2021-08-02,ICONSafe,1,0.00994075,1,1
2021-08-02,ICONbet,5579,60.26074699999994,21108,12546
2021-08-02,Invites,1,0.00282,0,0
2021-08-02,LambdaX,1710,3.630454500000068,3470,0
2021-08-02,Lossless Lottery,4,0.01217375,17,0
2021-08-02,Metanyx,409,0.8807029999999924,585,0
2021-08-02,MyID,6590,23.658082749999338,1423,3763
2021-08-02,Nebula,773,1.5426674999999979,778,0
2021-08-02,PGT Distro,2,0.0169999999999999,30,0
2021-08-02,PiconbelloGovernanceToken,4,2.14185925,1880,0
2021-08-02,Relay,2851,24.160979750000134,0,9239
2021-08-02,SEED,26,0.0675855,50,4
2021-08-02,Somesing Exchange,2,0.00434125,2,0
2021-08-02,Stably_USD,1,0.00219775,3,0
2021-08-02,System,43055,0.0,0,86671
2021-08-02,UP,16,0.0898447499999999,154,0
2021-08-02,binance,205,0.2562500000000001,0,0
2021-08-02,bithumb,11,0.0137499999999999,0,0
2021-08-02,bittrex,4,0.005,0,0
2021-08-02,bitvavo,23,0.02875,0,0
2021-08-02,circle_arb,482,2.446705749999989,541,135
2021-08-02,coinex,24,0.03,0,0
2021-08-02,funnel_1,19,0.02375,0,0
2021-08-02,gov_voting,6,0.01336925,0,5
2021-08-02,governance,4674,76.88806000000012,1937,0
2021-08-02,huobi,15,0.01875,0,0
2021-08-02,iAM ,49,3.808010250000001,5816,5814
2021-08-02,kraken,26,0.0325,0,0
2021-08-02,peek,62,0.1568135,14,0
2021-08-02,rev_share,2,0.00624,8,0
2021-08-02,unkEx_c,7,0.00875,0,0
2021-08-02,unknown_cx,24,0.073544,0,0
2021-08-02,unknown_hx,2230,2.787899999999999,0,0
2021-08-02,upbit,148,0.1849999999999999,0,0
2021-08-02,velic,5,0.00625,0,0
2021-08-03,3-min_tx_bot_in,482,0.6024999999999927,0,0
2021-08-03,ACT,8,0.015894,8,0
2021-08-03,Balanced,7157,48.70593824999998,17566,1270
2021-08-03,BazaarToken,18,0.0354432499999999,24,1
2021-08-03,Bridge,6,0.082457,1,9
2021-08-03,Challenge,13,0.1720045,5,5
2021-08-03,Coda Governance Token,1,0.0020905,1,0
2021-08-03,Craft,770,7.3918700000000115,942,276
2021-08-03,EPX,4,0.010696,0,0
2021-08-03,Home Ground Pay,2,0.0038525,2,0
2021-08-03,ICONNetBet,1,0.002105,2,0
2021-08-03,ICONbet,6841,45.21433000000035,24100,19806
2021-08-03,ICX IOU Token,6,0.0137025,10,0
2021-08-03,IWinToken,169,0.3340707500000011,169,0
2021-08-03,InsScore,1,0.00351025,2,0
2021-08-03,LambdaX,3,0.00675575,9,0
2021-08-03,Lossless Lottery,3,0.0070852499999999,3,0
2021-08-03,Metanyx,837,1.6804459999999828,962,0
2021-08-03,MyID,6094,22.525970749999498,1290,3405
2021-08-03,Nebula,805,1.598588249999999,872,0
2021-08-03,PiconbelloGovernanceToken,3,2.1537665,1891,0
2021-08-03,Relay,2856,24.08594275000006,0,9034
2021-08-03,SEED,7,0.017222,11,4
2021-08-03,Stably_USD,1,0.001971,1,0
2021-08-03,System,43076,0.0,0,86713
2021-08-03,UP,14,0.0719804999999999,119,0
2021-08-03,binance,222,0.2774999999999999,0,0
2021-08-03,bithumb,13,0.01625,0,0
2021-08-03,bittrex,4,0.005,0,0
2021-08-03,bitvavo,15,0.01875,0,0
2021-08-03,"broof - we prove, verify and love you.",439,1.1848284999999938,0,0
2021-08-03,circle_arb,426,1.9675879999999935,373,93
2021-08-03,coinex,16,0.02,0,0
2021-08-03,cryptocom,1,0.00125,0,0
2021-08-03,funnel_1,15,0.01875,0,0
2021-08-03,governance,4170,12.083602500000104,1797,0
2021-08-03,huobi,31,0.03875,0,0
2021-08-03,iAM ,44,3.795635500000001,5807,5810
2021-08-03,iconnodehodler,1,0.00125,0,0
2021-08-03,iconsolidation,1,0.00125,0,0
2021-08-03,kraken,19,0.02375,0,0
2021-08-03,peek,51,0.0985657499999999,3,0
2021-08-03,planp,1,0.00125,0,0
2021-08-03,rev_share,2,0.00624,8,0
2021-08-03,unkEx_c,5,0.00625,0,0
2021-08-03,unknown_cx,13,0.0425885,0,0
2021-08-03,unknown_hx,1466,1.8328549999999995,0,0
2021-08-03,upbit,58,0.0724999999999999,0,0
2021-08-03,velic,4,0.005,0,0
2021-08-04,3-min_tx_bot_in,483,0.6037499999999927,0,0
2021-08-04,ACT,53,0.103847,43,0
2021-08-04,Balanced,6430,59.44280199999995,21823,1521
2021-08-04,BazaarToken,34,0.08547475,111,0
2021-08-04,Challenge,18,0.2628245,11,6
2021-08-04,Craft,1017,9.102566500000027,1544,211
2021-08-04,EPX,5,0.014006000000000001,0,0
2021-08-04,Home Ground Pay,1,0.0019305,1,0
2021-08-04,ICONNetBet,4,0.00842,8,0
2021-08-04,ICONbet,4582,30.846714000000013,15805,14700
2021-08-04,ICX IOU Token,1,0.002002,1,0
2021-08-04,IWinToken,542,1.0727114999999945,542,0
2021-08-04,LambdaX,1,0.00226375,3,0
2021-08-04,Lossless Lottery,2,0.004455,2,0
2021-08-04,Metanyx,836,1.6831059999999816,924,0
2021-08-04,MyID,5788,21.803398999999594,1234,3150
2021-08-04,Nebula,537,1.0704612500000001,627,0
2021-08-04,PGT Distro,1,0.0126175,24,0
2021-08-04,PiconbelloGovernanceToken,3,2.16403475,1900,0
2021-08-04,Relay,2825,23.83783050000008,0,8925
2021-08-04,SEED,10,0.026571499999999998,20,4
2021-08-04,System,43012,0.0,0,86617
2021-08-04,UP,15,0.0933149999999999,165,0
2021-08-04,binance,142,0.1775000000000001,0,0
2021-08-04,bithumb,14,0.0174999999999999,0,0
2021-08-04,bittrex,2,0.0025,0,0
2021-08-04,bitvavo,10,0.0124999999999999,0,0
2021-08-04,"broof - we prove, verify and love you.",1,0.002722,0,0
2021-08-04,circle_arb,363,1.505236999999997,241,60
2021-08-04,coinex,5,0.00625,0,0
2021-08-04,funnel_1,25,0.03125,0,0
2021-08-04,gov_voting,4,0.00927925,0,4
2021-08-04,governance,4069,88.58101250000024,1725,0
2021-08-04,huobi,17,0.02125,0,0
2021-08-04,hyperconnect,1,0.00125,0,0
2021-08-04,iAM ,41,3.7868557500000013,5801,5807
2021-08-04,kraken,17,0.02125,0,0
2021-08-04,peek,67,0.18323474999999978,19,0
2021-08-04,rev_share,2,0.0063075,16,0
2021-08-04,unkEx_c,12,0.0149999999999999,0,0
2021-08-04,unknown_cx,39,0.1517439999999999,0,0
2021-08-04,unknown_hx,1216,1.5201249999999993,0,0
2021-08-04,upbit,45,0.05625,0,0
2021-08-04,velic,3,0.00375,0,0
2021-08-05,3-min_tx_bot_in,482,0.6024999999999927,0,0
2021-08-05,ACT,60,0.11801475,51,0
2021-08-05,Balanced,6242,47.217548999999984,18970,1611
2021-08-05,BazaarToken,12,0.034459,37,0
2021-08-05,CPS_TREASURY,1,0.0021535,2,0
2021-08-05,Challenge,15,2.873345,131,114
2021-08-05,Craft,1045,10.061099250000055,1582,244
2021-08-05,EPX,6,0.05541600000000001,0,0
2021-08-05,Home Ground Pay,2,0.003859,2,0
2021-08-05,ICONbet,5177,35.85431499999996,17767,16986
2021-08-05,ICX IOU Token,3,0.0064145,4,0
2021-08-05,LambdaX,1,0.002166,3,0
2021-08-05,Lossless Lottery,4,0.00987125,6,0
2021-08-05,Metanyx,837,1.6943437499999792,947,0
2021-08-05,MyID,6219,24.137093249999467,1387,3416
2021-08-05,Nebula,574,1.1378542500000008,618,0
2021-08-05,PiconbelloGovernanceToken,4,2.1919612500000003,1924,0
2021-08-05,Relay,2826,24.005975749999998,0,9025
2021-08-05,SEED,7,0.0201555,18,4
2021-08-05,Stably_USD,1,0.00219775,3,0
2021-08-05,System,43034,0.0,0,86645
2021-08-05,UP,12,0.07465475,132,0
2021-08-05,binance,6016,7.519999999999625,0,0
2021-08-05,bithumb,13,0.0162499999999999,0,0
2021-08-05,bittrex,4,0.005,0,0
2021-08-05,bitvavo,15,0.01875,0,0
2021-08-05,"broof - we prove, verify and love you.",5,0.01361,0,0
2021-08-05,circle_arb,353,1.520482249999997,253,63
2021-08-05,coinex,3,0.00375,0,0
2021-08-05,funnel_1,19,0.02375,0,0
2021-08-05,governance,4127,41.02353749999563,1676,0
2021-08-05,huobi,40,0.05,0,0
2021-08-05,iAM ,43,3.790979,5802,5806
2021-08-05,iconbelgium,1,0.00125,0,0
2021-08-05,insight,1,0.00125,0,0
2021-08-05,kraken,26,0.0325,0,0
2021-08-05,peek,60,0.14610299999999982,12,0
2021-08-05,rev_share,2,0.00629375,16,0
2021-08-05,unkEx_c,8,0.01,0,0
2021-08-05,unknown_cx,15,0.046635,0,0
2021-08-05,unknown_hx,1331,1.6663299999999996,0,0
2021-08-05,upbit,85,0.1062499999999998,0,0
2021-08-06,3-min_tx_bot_in,477,0.5962499999999928,0,0
2021-08-06,ACT,71,0.1399365,65,0
2021-08-06,Balanced,6011,42.10439950000001,18128,1606
2021-08-06,Challenge,16,0.3382805,28,17
2021-08-06,Craft,1259,14.12854650000003,1658,333
2021-08-06,EPX,7,0.020626,0,0
2021-08-06,Home Ground Pay,3,0.005781,3,0
2021-08-06,ICONNetBet,4,0.00842,8,0
2021-08-06,ICONSafe,5,0.0539735,2,7
2021-08-06,ICONbet,4322,30.284618249999983,12738,11800
2021-08-06,ICX IOU Token,1,0.0019774999999999,1,0
2021-08-06,IWinToken,4201,8.328097500000041,4213,0
2021-08-06,Lossless Lottery,5,0.0127945,8,0
2021-08-06,Metanyx,841,1.7161537499999788,984,0
2021-08-06,MyID,5406,20.97138899999973,1236,2770
2021-08-06,Nebula,699,1.3969120000000004,732,0
2021-08-06,PiconbelloGovernanceToken,3,2.1990895,1931,0
2021-08-06,Relay,2825,24.04946950000012,0,9027
2021-08-06,SEED,8,0.0220245,18,5
2021-08-06,Stably_USD,2,0.0043865,6,0
2021-08-06,System,43074,0.0,0,86701
2021-08-06,UP,12,0.055839,87,0
2021-08-06,binance,161,0.20125,0,0
2021-08-06,bithumb,10,0.0125,0,0
2021-08-06,bittrex,1,0.00125,0,0
2021-08-06,bitvavo,20,0.025,0,0
2021-08-06,circle_arb,372,1.7246129999999997,338,84
2021-08-06,coinex,2,0.0025,0,0
2021-08-06,funnel_1,18,0.0225,0,0
2021-08-06,governance,4226,12.037647500000094,1767,0
2021-08-06,huobi,17,0.02125,0,0
2021-08-06,iAM ,46,3.795835750000001,5803,5804
2021-08-06,iconnodehodler,1,0.00125,0,0
2021-08-06,kraken,27,0.03375,0,0
2021-08-06,peek,60,0.14610299999999982,12,0
2021-08-06,rev_share,2,0.006275,16,0
2021-08-06,unkEx_c,6,0.0075,0,0
2021-08-06,unknown_cx,19,0.0715385,0,0
2021-08-06,unknown_hx,908,1.135495,0,0
2021-08-06,upbit,21,0.0262499999999999,0,0
2021-08-07,3-min_tx_bot_in,482,0.6024999999999927,0,0
2021-08-07,ACT,38,0.0753289999999999,34,0
2021-08-07,Balanced,6699,44.501579500000055,18138,1705
2021-08-07,BazaarToken,16,0.03392275,35,0
2021-08-07,Bridge,1,0.06240275,2,1
2021-08-07,Challenge,11,0.2289264999999999,17,7
2021-08-07,Craft,559,6.090166000000003,1147,118
2021-08-07,EPX,4,0.010696,0,0
2021-08-07,Home Ground Pay,3,0.0057789999999999,3,0
2021-08-07,ICONNetBet,1,0.002105,2,0
2021-08-07,ICONbet,4193,27.967588499999902,12807,11627
2021-08-07,IWinToken,2682,5.318867750000341,2682,0
2021-08-07,LambdaX,3,0.0066425,9,0
2021-08-07,Lossless Lottery,5,0.0126705,10,0
2021-08-07,Metanyx,461,0.9459792499999912,549,0
2021-08-07,MyID,5653,20.97675099999965,1311,2941
2021-08-07,Nebula,615,1.2404592500000002,723,0
2021-08-07,PiconbelloGovernanceToken,4,2.2100227500000003,1940,0
2021-08-07,Relay,2836,24.260349250000026,0,9153
2021-08-07,SEED,7,0.020150999999999898,18,4
2021-08-07,Stably_USD,1,0.00219775,3,0
2021-08-07,System,43063,0.0,0,86727
2021-08-07,UP,11,0.06849475,121,0
2021-08-07,binance,217,0.2712499999999999,0,0
2021-08-07,bithumb,20,0.0249999999999999,0,0
2021-08-07,bittrex,2,0.0025,0,0
2021-08-07,bitvavo,25,0.03125,0,0
2021-08-07,circle_arb,536,2.7888510000000104,637,159
2021-08-07,coinex,6,0.0075,0,0
2021-08-07,funnel_1,26,0.0325,0,0
2021-08-07,gov_voting,3,0.00726275,0,3
2021-08-07,governance,4189,12.033257500000166,1728,0
2021-08-07,huobi,19,0.02375,0,0
2021-08-07,iAM ,44,3.792435250000001,5802,5805
2021-08-07,kraken,31,0.03875,0,0
2021-08-07,peek,61,0.1406724999999998,10,0
2021-08-07,rev_share,2,0.006305,16,0
2021-08-07,unkEx_c,6,0.0075,0,0
2021-08-07,unknown_cx,1,0.0025725,0,0
2021-08-07,unknown_hx,1088,1.3603299999999996,0,0
2021-08-07,upbit,39,0.0487499999999997,0,0
2021-08-08,3-min_tx_bot_in,479,0.5987499999999928,0,0
2021-08-08,ACT,17,0.0338935,16,0
2021-08-08,Balanced,5047,36.51995024999998,15319,1302
2021-08-08,BazaarToken,4,0.008228,7,0
2021-08-08,CPS_Score,7,0.0284542499999999,8,0
2021-08-08,Challenge,15,0.2904934999999999,22,12
2021-08-08,Craft,1578,15.145619499999938,2464,504
2021-08-08,EPX,4,0.010696,0,0
2021-08-08,Home Ground Pay,4,0.00771,4,0
2021-08-08,ICONSafe,15,0.5136404999999999,129,48
2021-08-08,ICONbet,2950,19.86638800000002,8849,8149
2021-08-08,LambdaX,6,0.0135624999999999,18,0
2021-08-08,Lossless Lottery,10,0.0245579999999999,16,0
2021-08-08,Metanyx,854,1.7232269999999803,953,0
2021-08-08,MyID,5235,19.096340249999773,1193,2642
2021-08-08,Nebula,800,1.5971487500000006,884,0
2021-08-08,PiconbelloGovernanceToken,3,2.2112057500000004,1942,0
2021-08-08,Relay,2828,24.17804325000013,0,9149
2021-08-08,SEED,4,0.007533,0,4
2021-08-08,Somesing Exchange,1,0.00234425,1,0
2021-08-08,System,43075,0.0,0,86727
2021-08-08,UP,13,0.08080375,143,0
2021-08-08,binance,177,0.22125,0,0
2021-08-08,bithumb,7,0.008749999999999999,0,0
2021-08-08,bittrex,3,0.00375,0,0
2021-08-08,bitvavo,18,0.0225,0,0
2021-08-08,"broof - we prove, verify and love you.",2,0.004526,0,0
2021-08-08,circle_arb,470,2.3980887499999968,505,129
2021-08-08,coinex,35,0.04375,0,0
2021-08-08,funnel_1,21,0.02625,0,0
2021-08-08,governance,4089,40.78206249999677,1681,0
2021-08-08,huobi,23,0.02875,0,0
2021-08-08,iAM ,47,3.786527000000001,5788,5788
2021-08-08,kraken,15,0.01875,0,0
2021-08-08,peek,65,0.1725792499999998,17,0
2021-08-08,planp,1,0.00125,0,0
2021-08-08,rev_share,2,0.00629125,16,0
2021-08-08,rhizome,3,0.00375,0,0
2021-08-08,tempo,1,0.00125,0,0
2021-08-08,unkEx_c,5,0.00625,0,0
2021-08-08,unknown_cx,1,0.002654,0,0
2021-08-08,unknown_hx,1304,1.6305049999999994,0,0
2021-08-08,upbit,23,0.02875,0,0
2021-08-09,3-min_tx_bot_in,487,0.6087499999999926,0,0
2021-08-09,ACT,20,0.03976425,20,0
2021-08-09,Balanced,8025,113.96462824999995,23588,1837
2021-08-09,BazaarToken,100,0.2416552499999999,273,17
2021-08-09,CPS_Score,9,0.03928975,13,0
2021-08-09,CPS_TREASURY,2,0.00430325,4,0
2021-08-09,CRI10X_Token_V2,18,0.03499625,18,0
2021-08-09,Challenge,25,0.8884277500000001,57,37
2021-08-09,Craft,1703,16.79789299999994,2379,626
2021-08-09,EPX,6,0.022898500000000002,0,0
2021-08-09,EURD_Token_V2,93,0.17966,97,0
2021-08-09,Home Ground Pay,1,0.001927,1,0
2021-08-09,ICONPOOL,1,0.002452,2,0
2021-08-09,ICONbet,4907,35.349942999999385,17377,7859
2021-08-09,ICX IOU Token,9,0.0201435,14,0
2021-08-09,Invites,1,0.04234525,0,0
2021-08-09,LEND5_Token_V2,12,0.023552,12,0
2021-08-09,LambdaX,1678,3.562566500000074,3352,0
2021-08-09,Lossless Lottery,6,0.01597125,9,0
2021-08-09,MRPRO_Token_V2.1,15,0.0294325,15,0
2021-08-09,Metanyx,899,1.861971499999976,1152,0
2021-08-09,MyID,6402,26.575583999999452,1598,3390
2021-08-09,Nebula,765,1.528608500000002,822,0
2021-08-09,PGT Distro,5,0.0121649999999999,3,0
2021-08-09,PiconbelloGovernanceToken,4,2.22066975,1950,0
2021-08-09,Relay,2800,23.968142000000192,0,9028
2021-08-09,SEED,10,0.030494,30,4
2021-08-09,System,43096,0.0,0,86849
2021-08-09,UP,41,0.2217849999999998,368,0
2021-08-09,binance,220,0.2749999999999999,0,0
2021-08-09,bithumb,18,0.0225,0,0
2021-08-09,bittrex,6,0.0075,0,0
2021-08-09,bitvavo,32,0.04,0,0
2021-08-09,circle_arb,457,2.3760869999999867,541,135
2021-08-09,coinex,13,0.0162499999999999,0,0
2021-08-09,funnel_1,24,0.03,0,0
2021-08-09,gov_voting,3,0.008193,0,3
2021-08-09,governance,4899,28.637045000000036,2127,0
2021-08-09,huobi,20,0.025,0,0
2021-08-09,iAM ,50,3.792538500000002,5791,5790
2021-08-09,iconist,1,0.00125,0,0
2021-08-09,iconnodehodler,1,0.00125,0,0
2021-08-09,kraken,26,0.0325,0,0
2021-08-09,peek,65,0.1725792499999998,17,0
2021-08-09,rev_share,2,0.0063012499999999,16,0
2021-08-09,spartan,1,0.00125,0,0
2021-08-09,stakin,1,0.00125,0,0
2021-08-09,tempo,1,0.00125,0,0
2021-08-09,unkEx_c,5,0.00625,0,0
2021-08-09,unknown_cx,54,0.1543835,0,0
2021-08-09,unknown_hx,2552,3.1903199999999994,0,0
2021-08-09,upbit,50,0.0625,0,0
2021-08-09,velic,9,0.01125,0,0
2021-08-10,3-min_tx_bot_in,481,0.6012499999999927,0,0
2021-08-10,ACT,42,0.082855,37,0
2021-08-10,Balanced,8012,58.63862663749992,21869,1460
2021-08-10,BazaarToken,17,0.041845,49,0
2021-08-10,Bridge,1,0.00229075,0,2
2021-08-10,CPS_Score,26,0.08040575,27,1
2021-08-10,Challenge,8,0.17726575,10,6
2021-08-10,Craft,1410,15.054886999999859,1914,722
2021-08-10,EPX,4,0.010696,0,0
2021-08-10,Home Ground Pay,3,0.0057835,3,0
2021-08-10,ICONNetBet,3,0.0063055,6,0
2021-08-10,ICONbet,4113,27.636413749999694,17132,11432
2021-08-10,ICX IOU Token,5,0.01169,17,0
2021-08-10,IWinToken,2395,4.751555000000272,2415,0
2021-08-10,LambdaX,3,0.0067615,9,0
2021-08-10,Lossless Lottery,8,0.0209595,10,0
2021-08-10,Metanyx,11,0.06300625,109,0
2021-08-10,MyID,6725,32.15107924999948,1915,3432
2021-08-10,Nebula,839,1.6702185000000025,905,0
2021-08-10,PGT Distro,3,0.0122824999999999,8,0
2021-08-10,PiconbelloGovernanceToken,3,2.2327735,1961,0
2021-08-10,Relay,2835,24.168343750000133,0,9095
2021-08-10,SEED,9,0.027605499999999998,28,4
2021-08-10,System,43132,0.0,0,87009
2021-08-10,UP,14,0.061812249999999805,94,0
2021-08-10,binance,186,0.2325,0,0
2021-08-10,bithumb,11,0.0137499999999999,0,0
2021-08-10,bittrex,3,0.00375,0,0
2021-08-10,bitvavo,17,0.02125,0,0
2021-08-10,"broof - we prove, verify and love you.",156,0.4246320000000003,0,0
2021-08-10,circle_arb,306,1.3274292500000016,229,57
2021-08-10,coinex,6,0.0075,0,0
2021-08-10,funnel_1,33,0.04125,0,0
2021-08-10,gov_voting,5,0.01131775,0,5
2021-08-10,governance,4298,12.174492500000214,1773,0
2021-08-10,huobi,25,0.03125,0,0
2021-08-10,iAM ,45,3.784000000000002,5786,5789
2021-08-10,kraken,21,0.02625,0,0
2021-08-10,peek,63,0.1655639999999998,16,0
2021-08-10,planp,1,0.00125,0,0
2021-08-10,rev_share,2,0.006285,16,0
2021-08-10,rhizome,1,0.00125,0,0
2021-08-10,rhythm,2,0.0025,0,0
2021-08-10,tempo,1,0.00125,0,0
2021-08-10,unkEx_c,7,0.00875,0,0
2021-08-10,unknown_cx,33,0.1127847499999999,1,4
2021-08-10,unknown_hx,1400,1.7502449999999998,0,0
2021-08-10,upbit,50,0.0625,0,0
2021-08-10,velic,3,0.00375,0,0
2021-08-11,3-min_tx_bot_in,469,0.586249999999993,0,0
2021-08-11,3-min_tx_bot_out,1,0.00125,0,0
2021-08-11,ACT,26,0.0512477499999999,22,0
2021-08-11,Balanced,9600,67.72889549999998,31493,3842
2021-08-11,BazaarToken,2,0.005252,8,0
2021-08-11,CPS_Score,16,0.0455925,16,0
2021-08-11,Challenge,6,0.1643492499999999,15,11
2021-08-11,Craft,771,7.332323500000003,1168,283
2021-08-11,EPX,4,0.010696,0,0
2021-08-11,ICONNetBet,3,0.00630825,6,0
2021-08-11,ICONSafe,6,0.167331,7,12
2021-08-11,ICONbet,1296,30.575979499999995,4140,3556
2021-08-11,IWinToken,3366,6.678081500000481,3366,0
2021-08-11,KrazyCats,250,0.5798500000000016,250,250
2021-08-11,LambdaX,4,0.00906475,12,0
2021-08-11,Lossless Lottery,9,0.0235319999999999,13,0
2021-08-11,Metanyx,865,1.7608739999999825,1002,0
2021-08-11,MyID,6071,25.35730099999956,1556,3091
2021-08-11,Nebula,903,1.7867417500000005,924,0
2021-08-11,PiconbelloGovernanceToken,3,2.23324925,1962,0
2021-08-11,Relay,2776,23.965150499999815,0,9062
2021-08-11,SEED,6,0.015927499999999997,12,4
2021-08-11,SportsToken,7,0.0138664999999999,7,0
2021-08-11,Stably_USD,2,0.004266,5,0
2021-08-11,System,42819,0.0,0,85639
2021-08-11,UP,15,0.08874824999999989,154,0
2021-08-11,WinibleCuvee0,41,0.114697,161,62
2021-08-11,binance,496,0.6199999999999963,0,0
2021-08-11,bithumb,11,0.01375,0,0
2021-08-11,bitvavo,25,0.03125,0,0
2021-08-11,"broof - we prove, verify and love you.",4,0.0097495,0,0
2021-08-11,circle_arb,1308,6.664551499999972,1477,369
2021-08-11,coinex,16,0.02,0,0
2021-08-11,funnel_1,21,0.02625,0,0
2021-08-11,governance,4671,12.937897500000211,1934,0
2021-08-11,huobi,40,0.05,0,0
2021-08-11,iAM ,43,3.772713000000001,5776,5781
2021-08-11,kraken,33,0.04125,0,0
2021-08-11,peek,59,0.1408077499999998,11,0
2021-08-11,rev_share,2,0.006265,16,0
2021-08-11,unkEx_c,24,0.03,0,0
2021-08-11,unknown_cx,28,0.09264449999999999,0,0
2021-08-11,unknown_hx,1448,1.8107249999999993,0,0
2021-08-11,upbit,164,0.2049999999999999,0,0
2021-08-11,velic,2,0.0025,0,0
2021-08-12,3-min_tx_bot_in,486,0.6074999999999926,0,0
2021-08-12,ACT,65,0.12751925,51,0
2021-08-12,Balanced,6383,44.31646324999997,19994,1837
2021-08-12,BazaarToken,33,0.08078675,96,0
2021-08-12,Bridge,16,0.24423675,3,29
2021-08-12,CPS_Score,17,0.0474935,16,0
2021-08-12,Challenge,16,1.2278795,147,140
2021-08-12,Craft,982,9.87411775,1974,208
2021-08-12,EPX,4,0.009357,1,0
2021-08-12,Home Ground Pay,1,0.0019245,1,0
2021-08-12,ICONNetBet,1,0.002105,2,0
2021-08-12,ICONbet,3862,26.975607999999987,13030,9171
2021-08-12,IWinToken,206,0.407107,206,0
2021-08-12,KrazyCats,266,0.5177290000000032,16,250
2021-08-12,LambdaX,2,0.0045015,6,0
2021-08-12,Lossless Lottery,3,0.00999275,17,0
2021-08-12,Metanyx,867,1.7627047499999822,999,0
2021-08-12,MyID,6238,24.62832099999948,1541,3305
2021-08-12,Nebula,960,1.9065977499999978,1031,0
2021-08-12,PGT Distro,40,6.452279999999998,160,0
2021-08-12,PiconbelloGovernanceToken,3,2.238868,1967,0
2021-08-12,Relay,2864,24.620849000000227,0,9506
2021-08-12,SEED,12,0.03883375,43,4
2021-08-12,System,43070,0.0,0,86749
2021-08-12,UP,39,0.23449725,409,0
2021-08-12,WinibleCuvee0,10,0.0278195,38,14
2021-08-12,binance,230,0.2875,0,0
2021-08-12,bithumb,18,0.0225,0,0
2021-08-12,bittrex,3,0.00375,0,0
2021-08-12,bitvavo,18,0.0225,0,0
2021-08-12,"broof - we prove, verify and love you.",1,0.001804,0,0
2021-08-12,circle_arb,644,3.268226250000024,721,180
2021-08-12,coinex,17,0.02125,0,0
2021-08-12,cryptocom,1,0.00125,0,0
2021-08-12,funnel_1,23,0.02875,0,0
2021-08-12,gov_voting,1,0.00209775,0,1
2021-08-12,governance,3893,34.65841499999847,1633,0
2021-08-12,huobi,33,0.04125,0,0
2021-08-12,iAM ,43,4.041371500000002,5775,5781
2021-08-12,kraken,18,0.0225,0,0
2021-08-12,peek,70,0.2026307499999998,23,0
2021-08-12,rev_share,2,0.006305,16,0
2021-08-12,unkEx_c,9,0.01125,0,0
2021-08-12,unknown_cx,24,0.08319800000000001,0,0
2021-08-12,unknown_hx,3367,4.209009999999999,0,0
2021-08-12,upbit,78,0.0974999999999999,0,0
2021-08-12,velic,1,0.00125,0,0
2021-08-13,3-min_tx_bot_in,483,0.6037499999999927,0,0
2021-08-13,ACT,20,0.0398404999999999,19,0
2021-08-13,Balanced,6369,42.31008999999995,19567,1903
2021-08-13,BazaarToken,6,0.0121815,7,2
2021-08-13,Bridge,10,0.5581534999999999,10,12
2021-08-13,CPS_Score,16,0.0456969999999999,16,0
2021-08-13,Challenge,7,0.09410525,0,3
2021-08-13,Craft,692,6.044251250000003,1082,160
2021-08-13,EPX,3,0.007386,0,0
2021-08-13,Home Ground Pay,2,0.003863,2,0
2021-08-13,ICONNetBet,2,0.00420525,4,0
2021-08-13,ICONbet,3201,22.525489750000034,10400,7958
2021-08-13,ICX IOU Token,7,0.0165595,13,0
2021-08-13,IWinToken,2038,4.043209500000203,2046,0
2021-08-13,KrazyCats,29,0.057728,29,0
2021-08-13,Lossless Lottery,6,0.01679525,16,0
2021-08-13,Metanyx,100,0.2366664999999997,193,0
2021-08-13,MyID,6309,24.124397499999457,1536,3388
2021-08-13,Nebula,851,1.6966272500000021,869,0
2021-08-13,PiconbelloGovernanceToken,3,2.24682,1974,0
2021-08-13,Relay,2819,24.199032499999973,0,9174
2021-08-13,SEED,5,0.011745499999999999,6,4
2021-08-13,Stably_USD,1,0.00219775,3,0
2021-08-13,System,43063,0.0,0,86727
2021-08-13,UP,23,0.1260492499999999,256,0
2021-08-13,WinibleCuvee0,3,0.00764925,9,3
2021-08-13,binance,180,0.225,0,0
2021-08-13,bithumb,14,0.0175,0,0
2021-08-13,bittrex,3,0.00375,0,0
2021-08-13,bitvavo,19,0.02375,0,0
2021-08-13,"broof - we prove, verify and love you.",84,0.2217610000000001,0,0
2021-08-13,circle_arb,825,3.5032917500000282,577,144
2021-08-13,coinex,10,0.0124999999999999,0,0
